movie title,Run Time,Rating,User Rating,Generes,Overview,Keywords,Director,Top 5 Casts,Writer,year,path
Insidious 5,not-released,no-rating,0,"['Drama', 'Horror', 'Thriller']","The Lamberts 10 years after the last installment, as Dalton begins college.",[],Patrick Wilson,"['Leigh Whannell', 'Ty Simpkins', 'Patrick Wilson', 'Lin Shaye', 'Patrick Wilson']",Scott Teems,,/title/tt13405778/
The Reckoning,1 hour 50 minutes,4.7,3K,"['Drama', 'Horror']","Grace, a young widow haunted by the recent suicide of her husband Joseph, is falsely accused of being a witch by her Landlord after she rejects his advances.","['young widow', 'widow', 'medieval england', 'plague', 'witch hunt', 'witch trial', 'torture', 'dungeon', 'battle of wills', 'wrongly accused']",Neil Marshall,"['Charlotte Kirk', 'Edward Evers-Swindell', 'Charlotte Kirk', 'Sean Pertwee', 'Steven Waddington']",Neil Marshall,-2020,/title/tt9182964/
Two Tickets to Paradise,not-released,no-rating,0,"['Drama', 'Music', 'Musical']",Hannah Holt and Josh Wyatt have both just been stood up at the altar and meet each other at the park. They will keep crossing paths as they land on the same resort for their honeymoon.,[],Dustin Rikert,"['Kevin Taft', 'Ashley Williams', 'Ryan Paevey', 'Mary-Margaret Humes', 'Dustin Rikert']",Tracy Andreen,-2022,/title/tt19733952/
Did You Hear About the Morgans?,1 hour 43 minutes,4.9,41K,"['Comedy', 'Drama', 'Romance']","In New York City, an estranged couple who witness a murder are relocated to small town Wyoming as part of the Witness Protection Program.","['family character name in title', 'columbia tristar', 'fbi federal bureau of investigation', 'witness', 'witness protection', 'wyoming', 'murder', 'deputy', 'sheriff', 'lawyer']",Marc Lawrence,"['Hugh Grant', 'Sarah Jessica Parker', 'Sam Elliott', 'Marc Lawrence', 'Marc Lawrence']",Marc Lawrence,-2009,/title/tt1314228/
Ithaca,1 hour 36 minutes,5.4,2.8K,"['Drama', 'War']","With his older brother off to war, fourteen-year-old telegram messenger Homer Macauley comes of age in the summer of 1942.","['birthday', 'death', 'bicycle', 'widow', 'dog', 'old man', 'grief', 'birthday party', 'maid', 'reading a telegram']",Meg Ryan,"['William Saroyan', 'Alex Neustaedter', 'Meg Ryan', 'Sam Shepard', 'Meg Ryan']",Erik Jendresen,-2015,/title/tt3501590/
Fritz the Cat,1 hour 18 minutes,6.2,13K,"['Animation', 'Comedy', 'Drama']",A hypocritical swinging college student cat raises hell in a satiric vision of various elements on the 1960s.,"['1960s', 'sexual imagery', 'sexual humor', 'social satire', 'satire', 'political commentary', 'profanity', 'cat movie', 'half dressed cartoon animal', 'cat']",Ralph Bakshi,"['Robert Crumb', 'Skip Hinnant', 'Rosetta LeNoire', 'John McCurry', 'Ralph Bakshi']",Ralph Bakshi,-1972,/title/tt0068612/
Quiz Show,2 hours 13 minutes,7.5,69K,"['Biography', 'Drama', 'History']","A young lawyer, Richard Goodwin, investigates a potentially fixed game show. Charles Van Doren, a big time show winner, is under Goodwin's investigation.","['based on true story', 'investigation', 'fraud', 'television', '1950s', 'based on book', 'what happened to epilogue', 'strong female character', 'man wears eyeglasses', 'cleavage']",Robert Redford,"['Richard N. Goodwin', 'Ralph Fiennes', 'John Turturro', 'Rob Morrow', 'Robert Redford']",Paul Attanasio,-1994,/title/tt0110932/
Settlers,1 hour 43 minutes,4.7,4.8K,"['Drama', 'Sci-Fi', 'Thriller']",Mankind's earliest settlers on the Martian frontier do what they must to survive the cosmic elements and each other.,"['life', 'tied to a bed', 'gun held to head', 'chicken', 'pig', 'robot', 'mars', 'written by director', 'isolation']",Wyatt Rockefeller,"['Sofia Boutella', 'Ismael Cruz Cordova', 'Brooklynn Prince', 'Wyatt Rockefeller', 'Wyatt Rockefeller']",Wyatt Rockefeller,-2021,/title/tt9373688/
The Importance of Being Earnest,1 hour 37 minutes,6.8,23K,"['Comedy', 'Drama', 'Romance']","In 1890s London, two friends (Rupert Everett as Algy, Colin Firth as Jack) use the same pseudonym (""Ernest"") for their on-the-sly activities. Hilarity ensues.","['comedy of manners', 'period drama', 'false identity', 'love', 'farce', 'mistaken identity', 'remake', 'based on play', 'title spoken by character', 'surprise ending']",Oliver Parker,"['Oliver Parker', 'Rupert Everett', 'Colin Firth', ""Frances O'Connor"", 'Oliver Parker']",Oscar Wilde,-2002,/title/tt0278500/
Rules of Engagement,"$60,000,000 (estimated)",6.4,48K,"['Drama', 'Thriller', 'War']",An attorney defends an officer on trial for ordering his troops to fire on civilians after they stormed a U.S. embassy in a Middle Eastern country.,"['vietnam war veteran', 'the white house', 'suspense', 'violence', 'chanting', 'arabic', 'timeframe 1960s', 'colonel', 'marine', 'embassy']",William Friedkin,"['Stephen Gaghan', 'Tommy Lee Jones', 'Samuel L. Jackson', 'Guy Pearce', 'William Friedkin']",Jim Webb,-2000,/title/tt0160797/
France,2 hours 13 minutes,5.9,2.7K,"['Comedy', 'Drama']","A celebrity journalist, juggling her busy career and personal life, has her life over-turned by a freak car accident.","['car', 'forename as title', 'female protagonist', 'journalist', 'female journalist', 'news reporter', 'female news reporter', 'tv news reporter', 'female tv news reporter', 'tv news']",Bruno Dumont,"['Léa Seydoux', 'Blanche Gardin', 'Benjamin Biolay', 'Bruno Dumont', 'Bruno Dumont']",Bruno Dumont,-2021,/title/tt9714030/
Untitled Hulk Hogan Biopic,not-released,no-rating,0,"['Biography', 'Drama', 'Sport']",The story of wrestling legend Hulk Hogan.,"['wrestling', 'world wrestling entertainment', 'training', 'wrestler', 'based on true story']",John Pollono,"['Chris Hemsworth', 'John Pollono', 'Scott Silver', 'Chris Hemsworth', 'John Pollono']",Scott Silver,,/title/tt9817210/
Two of Us,"€2,400,000 (estimated)",7.2,2.8K,"['Drama', 'Romance']","Pensioners Nina and Madeleine have hidden their deep and passionate love for many decades, but their bond is put to the test when they are suddenly unable to move freely between each other's apartments.","['lesbian interest', 'lesbian mother', 'lesbian love', 'elderly lesbian', 'one word title', 'france', 'playing hide and seek', 'stroke', 'secret love', 'next door neighbor']",Filippo Meneghetti,"['Filippo Meneghetti', 'Florence Vignon', 'Barbara Sukowa', 'Martine Chevallier', 'Léa Drucker']",Malysone Bovorasmy,-2020,/title/tt6391282/
Our Brand Is Crisis,1 hour 47 minutes,6.1,22K,"['Comedy', 'Drama']","A battle-hardened American political consultant is sent to help re-elect a controversial president in Bolivia, where she must compete with a long-term rival working for another candidate.","['politician', 'bolivian politician', 'bus', 'bare butt', 'election', 'bolivian', 'hotel', 'hotel room', 'riot', 'reference to sun tzu']",David Gordon Green,"['Peter Straughan', 'Sandra Bullock', 'Billy Bob Thornton', 'Anthony Mackie', 'David Gordon Green']",Rachel Boynton,-2015,/title/tt1018765/
It's Kind of a Funny Story,1 hour 41 minutes,7.1,143K,"['Comedy', 'Drama', 'Romance']",A clinically-depressed teenager gets a new start after he checks himself into an adult psychiatric ward.,"['mental illness', 'fear of failure', 'depression', 'based on novel', 'friendship', 'psychiatric ward', 'vomiting', 'anxiety', 'art', 'suicide attempt']",Anna Boden,"['Anna Boden', 'Ryan Fleck', 'Ned Vizzini', 'Keir Gilchrist', 'Zach Galifianakis']",Ryan Fleck,-2010,/title/tt0804497/
Beyond the Valley of the Dolls,"$900,000 (estimated)",6.1,11K,"['Comedy', 'Drama', 'Music']","Three girls come to Hollywood to make it big, but find only sex, drugs and sleaze.","['friendship', 'satire', 'cult film', 'drugs', 'band', 'music industry', 'all girl band', ""rock 'n' roll"", 'melodrama', 'erotica']",Russ Meyer,"['Russ Meyer', 'Dolly Read', 'Cynthia Myers', 'Marcia McBroom', 'Russ Meyer']",Roger Ebert,-1970,/title/tt0065466/
Hounds of Love,1 hour 48 minutes,6.5,12K,"['Crime', 'Drama', 'Horror']",Vicki Maloney is randomly abducted from a suburban street by a disturbed couple. As she observes the dynamic between her captors she quickly realises she must drive a wedge between them if she is to survive.,"['kidnapping', 'abduction', 'australia', 'bare breasts', 'fellatio', 'rape', 'husband wife relationship', 'predatory couple', 'murder', 'male frontal nudity']",Ben Young,"['Emma Booth', 'Ashleigh Cummings', 'Stephen Curry', 'Ben Young', 'Ben Young']",Ben Young,-2016,/title/tt3896738/
Rachel Getting Married,"$12,796,841",6.7,49K,"['Drama', 'Romance']","A young woman who has been in and out of rehab for the past ten years, returns home for the weekend for her sister's wedding.","['dysfunctional family', 'junkie', 'hysteria', 'divorce', 'panties', 'bra', 'girl', 'atonement', 'musician', 'group therapy']",Jonathan Demme,"['Anne Hathaway', 'Rosemarie DeWitt', 'Debra Winger', 'Jonathan Demme', 'Jenny Lumet']",Jenny Lumet,-2008,/title/tt1084950/
Session 9,"$1,500,000 (estimated)",6.4,59K,"['Drama', 'Horror', 'Mystery']",Tensions rise within an asbestos cleaning crew as they work in an abandoned mental hospital with a horrific past that seems to be coming back.,"['abandoned asylum', 'asylum', 'lobotomy', 'coin', 'mental institution', 'baby', 'death', 'murder', 'tape recorder', 'asbestos']",Brad Anderson,"['Stephen Gevedon', 'David Caruso', 'Stephen Gevedon', 'Paul Guilfoyle', 'Brad Anderson']",Brad Anderson,-2001,/title/tt0261983/
The Hollars,1 hour 28 minutes,6.5,13K,"['Comedy', 'Drama', 'Romance']",A man returns to his small hometown after learning that his mother has fallen ill and is about to undergo surgery.,"['loss of loved one', 'adult son lives with his parents', 'adult child lives with parents', 'surgery', 'reference to the indigo girls', 'singing in a hospital', 'reference to alice cooper', 'eating', 'food', 'cafe']",John Krasinski,"['Sharlto Copley', 'Charlie Day', 'Richard Jenkins', 'John Krasinski', 'Jim Strouse']",Jim Strouse,-2016,/title/tt3714720/
Things to Do in Denver When You're Dead,"$7,000,000 (estimated)",6.8,28K,"['Crime', 'Drama', 'Thriller']",Five different criminals face imminent death after botching a job quite badly.,"['debt', 'contract killer', 'one last job', 'gangster', 'redemption', 'denver colorado', 'mafia', 'hitman', 'neo noir', 'bloody violence']",Gary Fleder,"['Andy Garcia', 'Christopher Walken', 'Christopher Lloyd', 'Gary Fleder', 'Scott Rosenberg']",Scott Rosenberg,-1995,/title/tt0114660/
The Banshees of Inisherin,not-released,no-rating,0,['Drama'],A pair of lifelong friends on a remote Irish island find themselves at an awkward time in their relationship when one of them no longer wants to be friends.,"['island', 'friend', 'friendship', 'alone', 'duo']",Martin McDonagh,"['Colin Farrell', 'Barry Keoghan', 'Brendan Gleeson', 'Martin McDonagh', 'Martin McDonagh']",Martin McDonagh,-2022,/title/tt11813216/
May,1 hour 33 minutes,6.6,37K,"['Comedy', 'Drama', 'Horror']",A socially awkward veterinary assistant with a lazy eye and obsession with perfection descends into depravity after developing a crush on a boy with perfect hands.,"['imaginary friend', 'frankenstein theme', 'severed body parts', 'serial killer', 'lazy eye', 'dry humor', 'psychopath', 'childhood trauma', 'mother daughter relationship', 'mental illness']",Lucky McKee,"['Angela Bettis', 'Jeremy Sisto', 'Anna Faris', 'Lucky McKee', 'Lucky McKee']",Lucky McKee,-2002,/title/tt0303361/
Repulsion,"$300,000 (estimated)",7.6,53K,"['Drama', 'Horror', 'Thriller']",A sex-repulsed woman who disapproves of her sister's boyfriend sinks into depression and has horrific visions of rape and violence.,"['mental illness', 'female protagonist', 'hallucination', 'delusion', 'fear of sex', 'rape', 'schizophrenia', 'psycho thriller', 'blood', 'attempted rape']",Roman Polanski,"['Gérard Brach', 'David Stone', 'Catherine Deneuve', 'Ian Hendry', 'John Fraser']",Roman Polanski,-1965,/title/tt0059646/
Happily Ever After,"$6,218,759",6.4,5.2K,"['Comedy', 'Drama', 'Music']",Is the love compatible with coupledom? And what of freedom and fidelity? These are some of the questions facing two married men.,"['drinking from a bottle', 'cartoon on tv', 'woman wears a bikini', 'french sex comedy', 'extramarital affair', 'married couple', 'married life', 'car salesman', 'sex in bed', 'playing poker']",Yvan Attal,"['Johnny Depp', 'Charlotte Gainsbourg', 'Sébastien Vidal', 'Yvan Attal', 'Yvan Attal']",Yvan Attal,(II) (2016),/title/tt3326096/
Happily Ever After,not-released,5.5,217,['Drama'],Heather returns to her hometown when her father becomes ill and is pressured into filming her former best friend's wedding.,"['wedding', 'best friends', 'homecoming', 'videography', 'prom']",Joan Carr-Wiggin,"['Savitri Gordian', 'Janet Montgomery', 'Sara Paxton', 'Alex Kingston', 'Joan Carr-Wiggin']",Joan Carr-Wiggin,(II) (2016),/title/tt3326096/
Creep 2,not-released,6.4,25K,"['Crime', 'Drama', 'Horror']","A video artist looking for work drives to a remote house in the forest to meet a man claiming to be a serial killer. But after agreeing to spend the day with him, she soon realizes that she made a deadly mistake.","['male frontal nudity', 'sequel', 'mask', 'hidden camera', 'hot tub', 'shower', 'hike', 'necklace', 'serial killer', 'videography']",Patrick Brice,"['Patrick Brice', 'Karan Soni', 'Mark Duplass', 'Desiree Akhavan', 'Patrick Brice']",Mark Duplass,-2017,/title/tt3654796/
Cat Chaser,1 hour 30 minutes,5.2,1.3K,"['Crime', 'Drama', 'Thriller']",A Miami hotel owner finds danger when he becomes romantically involved with the wife of a deposed general from the Dominican Republic where he fought many years back.,"['male full frontal nudity', 'sex scene', 'marital rape', 'abusive marriage', 'abusive husband', 'briefcase of money', 'violence against a woman', 'forced to strip', 'extramarital affair', 'adultery']",Abel Ferrara,"['James Borrelli', 'Peter Weller', 'Kelly McGillis', 'Charles Durning', 'Abel Ferrara']",Elmore Leonard,-1989,/title/tt0097028/
El Topo,2 hours 5 minutes,7.2,29K,"['Drama', 'Western']",A mysterious black-clad gunfighter wanders a mystical Western landscape encountering multiple bizarre characters.,"['self immolation', 'written and directed by cast member', 'real life father and son playing father and son', 'father son relationship', 'revenge', 'racism', 'mother son relationship', 'cult director', 'directed by star', 'rape']",Alejandro Jodorowsky,"['Alejandro Jodorowsky', 'Brontis Jodorowsky', 'José Legarreta', 'Alejandro Jodorowsky', 'Alejandro Jodorowsky']",Alejandro Jodorowsky,-1970,/title/tt0067866/
1492: Conquest of Paradise,2 hours 34 minutes,6.4,30K,"['Adventure', 'Biography', 'Drama']",Christopher Columbus' discovery of the Americas and the effect this has on the indigenous people.,"['san salvador island bahamas', 'queen isabella character', 'christopher columbus character', '15th century', 'new world', 'renaissance', 'year 1492', 'spanish inquisition', 'voyage', 'ship']",Ridley Scott,"['Gérard Depardieu', 'Armand Assante', 'Sigourney Weaver', 'Ridley Scott', 'Rose Bosch']",Rose Bosch,-1992,/title/tt0103594/
Night Moves,not-released,7.1,15K,"['Crime', 'Drama', 'Mystery']","Los Angeles private investigator Harry Moseby is hired by a client to find her runaway teenage daughter. Moseby tracks the daughter down, only to stumble upon something much more intriguing and sinister.","['missing person', 'private detective', 'boat', 'actress', 'murder', 'death of daughter', 'male protagonist', 'extramarital affair', 'female full rear nudity', 'bare chested male']",Arthur Penn,"['Gene Hackman', 'Jennifer Warren', 'Edward Binns', 'Arthur Penn', 'Alan Sharp']",Alan Sharp,-1975,/title/tt0073453/
Smoke Signals,1 hour 29 minutes,7.2,12K,"['Comedy', 'Drama']","Arnold rescued Thomas from a fire when he was a child. Thomas thinks of Arnold as a hero, while Arnold's son Victor resents his father's alcoholism, violence and abandonment of his family.","['national film registry', 'native american protagonist', 'loss of father', 'native american reservation', 'father son relationship', 'native american', 'arizona desert', 'road movie', 'disney', 'paramount']",Chris Eyre,"['Adam Beach', 'Evan Adams', 'Irene Bedard', 'Chris Eyre', 'Sherman Alexie']",Sherman Alexie,-1998,/title/tt0120321/
Mr. Church,1 hour 44 minutes,7.6,29K,"['Comedy', 'Drama']","""Mr. Church"" tells the story of a unique friendship that develops when a little girl and her dying mother retain the services of a talented cook - Henry Joseph Church. What begins as a six month arrangement instead spans into fifteen years and creates a family bond that lasts for... Read all","['interracial friendship', 'kiss', 'love interest', 'single mother', 'best friend', 'black man', 'african american', 'dance', 'dancing', 'blonde girl']",Bruce Beresford,"['Eddie Murphy', 'Britt Robertson', 'Natascha McElhone', 'Bruce Beresford', 'Susan McMartin']",Susan McMartin,-2016,/title/tt4196848/
Moon Manor,not-released,5.4,511,"['Biography', 'Comedy', 'Drama']","Jimmy throws himself a fabulous FUNeral before his curated death, proving the art of living is the art of dying. A comedy with a star-studded cast and the debut feature from female filmmakers KnifeRock. Score by The Dream Team (Coldplay).","['magical realism', 'existential', 'female filmmakers', 'death doula', 'astronomical object in title', 'writer', 'art', 'health', 'illness', 'small town']",Machete Bang Bang,"['Machete Bang Bang', 'Erin Granat', 'Lou Taylor Pucci', 'Raphael Luce', 'Heather Morris']",Erin Granat,-2022,/title/tt8946942/
Murina,1 hour 36 minutes,6.8,1.1K,['Drama'],A teenage girl decides to replace her controlling father with his wealthy foreign friend during a weekend trip to the Adriatic Sea.,"['friend', 'one word title', 'title directed by female', 'f rated', 'triple f rated', 'female protagonist', 'teenage girl', 'father daughter relationship', 'father daughter conflict', 'husband wife relationship']",Antoneta Alamat Kusijanovic,"['Frank Graziano', 'Gracija Filipovic', 'Danica Curcic', 'Leon Lucev', 'Antoneta Alamat Kusijanovic']",Antoneta Alamat Kusijanovic,-2021,/title/tt8434110/
Interlude in Prague,1 hour 43 minutes,6.1,593,"['Drama', 'History', 'Music']",The incredible tale of Mozart's Prague years.,"['musician', 'love triangle', 'nobleman', 'musician as protagonist', 'composer as protagonist', 'three word title', 'place in title', 'opera', 'aristocrat', 'prague czech republic']",John Stephenson,"['Helen Clare Cromarty', 'John Stephenson', 'Ian Bonar', 'Adrian Edmondson', 'Morfydd Clark']",Brian Ashby,-2017,/title/tt5540194/
Fisherman's Friends,"$11,647,462",7,9.1K,"['Comedy', 'Drama', 'Music']",Ten fisherman from Cornwall are signed by Universal Records and achieve a top ten hit with their debut album of Sea Shanties.,"['fisherman', 'coastal town', 'vocal group', 'sea shanty', 'singer', 'record deal', 'based on true story', 'fishing', 'cornwall', 'fishing village']",Chris Foggin,"['Meg Leonard', 'Piers Ashworth', 'James Purefoy', 'Meadow Nobrega', 'David Hayman']",Nick Moorcroft,-2019,/title/tt1648186/
Here,not-released,no-rating,0,['Drama'],"Set in one single room, follows the many people who inhabit it over years and years, from the past to the future.",[],Robert Zemeckis,"['Eric Roth', 'Robert Zemeckis', 'Tom Hanks', 'Robin Wright', 'Robert Zemeckis']",Richard McGuire,-2023,/title/tt18272208/
The Wonderful Story of Henry Sugar,not-released,no-rating,0,"['Adventure', 'Comedy', 'Drama']","Chronicles a variety of stories, but the main one follows Henry Sugar, who is able to see through objects and predict the future with the help of a book he stole.","['wealthy', 'gambling', 'circus', 'master', 'method', 'autobiographical', 'study', 'based on book', 'character name in title']",Wes Anderson,"['Roald Dahl', 'Rupert Friend', 'Benedict Cumberbatch', 'Ralph Fiennes', 'Wes Anderson']",Wes Anderson,,/title/tt16968450/
Robert the Bruce,"$23,425",5.4,3.8K,"['Biography', 'Drama', 'History']",The story of the nobleman-turned-outlaw hero who was crowned king of Scots in the 14th century.,"['scotland', 'rebellion', 'year 1306', 'snow', 'character name as title', 'reference to william wallace', 'shot in the chest', 'king', 'blacksmith', 'what happened to epilogue']",Richard Gray,"['Angus Macfadyen', 'Angus Macfadyen', 'Diarmaid Murtagh', 'Jared Harris', 'Richard Gray']",Eric Belgau,-2019,/title/tt8000908/
The Willoughbys,not-released,6.3,19K,"['Animation', 'Adventure', 'Comedy']","Convinced they'd be better off raising themselves, the Willoughby children hatch a sneaky plan to send their selfish parents on vacation. The siblings then embark on their own high-flying adventure to find the true meaning of family.","['nanny', 'mustache', 'neglected children', 'neglectful parents', 'trip around the world', 'candy factory', 'cat as narrator', ""based on children's book"", 'life in the city', 'mount everest']",Kris Pearn,"['Rob Lodermeier', 'Kris Pearn', 'Mark Stanleigh', 'Lois Lowry', 'Will Forte']",Cory Evans,-2020,/title/tt5206260/
American Animals,1 hour 56 minutes,7,44K,"['Biography', 'Crime', 'Drama']",Four young men mistake their lives for a movie and attempt one of the most audacious heists in U.S. history.,"['heist', 'heist gone wrong', 'rare book', 'book', 'disguise', 'library', 'university', '2000s', 'theft', 'travel']",Bart Layton,"['Jon Croker', 'Peter Straughan', 'Spencer Reinhard', 'Warren Lipka', 'Eric Borsuk']",Bart Layton,-2018,/title/tt6212478/
Anatomy of a Murder,$194,8,66K,"['Drama', 'Mystery']","An upstate Michigan lawyer defends a soldier who claims he killed an innkeeper due to temporary insanity after the victim raped his wife. What is the truth, and will he win his case?","['rape', 'murder trial', 'rape victim', 'revenge', 'courtroom drama', 'legal drama', 'attorney', 'temporary insanity', 'rosary', 'catholicism']",Otto Preminger,"['John D. Voelker', 'James Stewart', 'Lee Remick', 'Ben Gazzara', 'Otto Preminger']",Wendell Mayes,-1959,/title/tt0052561/
Night on Earth,2 hours 9 minutes,7.7,60K,"['Comedy', 'Drama']",An anthology of 5 different cab drivers in 5 American and European cities and their remarkable fares on the same eventful night.,"['episodic structure', 'taxi', 'passenger talks to taxi driver', 'culture clash', 'immigration', 'cigarette smoking', 'night', 'paris france', 'rome italy', 'helsinki finland']",Jim Jarmusch,"['Winona Ryder', 'Gena Rowlands', 'Lisanne Falk', 'Jim Jarmusch', 'Jim Jarmusch']",Jim Jarmusch,-1991,/title/tt0102536/
What Breaks the Ice,not-released,5.7,947,['Drama'],Two teenage girls who come from different worlds strike up a quick and deep friendship during summer break in 1998 until they find themselves in the middle of a mysterious murder.,['timeframe 1990s'],Rebecca Eskreis,"['Madelyn Cline', 'Sofia Hublitz', 'Aimee Mullins', 'Rebecca Eskreis', 'Rebecca Eskreis']",Rebecca Eskreis,-2020,/title/tt7830014/
The Perfect Score,1 hour 33 minutes,5.6,25K,"['Comedy', 'Crime', 'Drama']",Six high school seniors decide to break into the Princeton Testing Center so they can steal the answers to their upcoming SAT tests and all get perfect scores.,"['heist', 'basketball player', 'asian american', 'security camera', 'slacker', 'friendship', 'african american', 'arrest', 'mother son relationship', 'voice over narration']",Brian Robbins,"['Jon Zack', 'Mark Schwahn', 'Scarlett Johansson', 'Erika Christensen', 'Chris Evans']",Marc Hyman,-2004,/title/tt0314498/
Don't Say a Word,1 hour 53 minutes,6.3,52K,"['Drama', 'Mystery', 'Thriller']","When the daughter of a psychiatrist is kidnapped, he's horrified to discover that the abductors' demand is that he break through to a post traumatic stress disorder suffering young woman who knows a secret...","['four word title', 'female mental patient', 'stolen gem', 'murder investigation', 'burial ground', 'video surveillance', 'mental asylum', 'childhood trauma', 'scene of the crime', 'female police officer']",Gary Fleder,"['Anthony Peckham', 'Patrick Smith Kelly', 'Michael Douglas', 'Sean Bean', 'Brittany Murphy']",Andrew Klavan,-2001,/title/tt0260866/
Father Figures,1 hour 53 minutes,5.5,20K,"['Comedy', 'Drama']","Upon learning that their mother has been lying to them for years about their allegedly deceased father, two fraternal twin brothers hit the road in order to find him.","['fool', 'chump', 'silliness', 'idiot', 'brother brother relationship', 'twins', 'fraternal twins', 'insanity', 'stupidity', 'urination']",Lawrence Sher,"['Owen Wilson', 'Ed Helms', 'Glenn Close', 'Lawrence Sher', 'Justin Malen']",Justin Malen,-2017,/title/tt1966359/
The Hudsucker Proxy,1 hour 51 minutes,7.2,81K,"['Comedy', 'Drama', 'Fantasy']",A naive business graduate is installed as president of a manufacturing company as part of a stock scam.,"['art deco', 'reference to oklahoma the stage musical', 'neo screwball comedy', 'comics page', 'coffeeshop', 'family character name in title', 'new york city', 'year 1958', '1950s', 'company executive']",Joel Coen,"['Ethan Coen', 'Joel Coen', 'Sam Raimi', 'Tim Robbins', 'Paul Newman']",Ethan Coen,-1994,/title/tt0110074/
Skin,1 hour 58 minutes,6.8,19K,"['Biography', 'Crime', 'Drama']","A destitute young man, raised by racist skinheads and notorious among white supremacists, turns his back on hatred and violence to transform his life, with the help of a black activist and the woman he loves.","['tattoo', 'hatred', 'white supremacy', 'racism', 'ku klux klan', 'neo nazi', 'mother daughter relationship', 'sister sister relationship', 'orphan', 'male nudity']",Guy Nattiv,"['Jamie Bell', 'Danielle Macdonald', 'Daniel Henshall', 'Guy Nattiv', 'Guy Nattiv']",Guy Nattiv,(V) (2018),/title/tt6043142/
Persian Lessons,2 hours 7 minutes,7.4,8K,"['Drama', 'War']",A young Jewish man pretends to be Iranian to avoid being executed in a concentration camp.,"['world war two', 'jew', 'labor camp', 'concentration camp', 'language lesson', 'fake language', 'pretending to be someone else', 'captor captive relationship', 'persian language', 'farsi']",Vadim Perelman,"['Wolfgang Kohlhaase', 'Nahuel Pérez Biscayart', 'Lars Eidinger', 'Jonas Nay', 'Vadim Perelman']",Ilja Zofin,-2020,/title/tt9738784/
A Woman Under the Influence,2 hours 35 minutes,8.1,25K,"['Drama', 'Romance']","Although wife and mother Mabel is loved by her husband Nick, her mental illness places a strain on the marriage.","['mental illness', 'marriage', 'working class', 'construction worker', 'love', 'husband wife relationship', 'psychiatric commitment', 'mental breakdown', 'domestic violence', 'independent film']",John Cassavetes,"['Gena Rowlands', 'Peter Falk', 'Fred Draper', 'John Cassavetes', 'John Cassavetes']",John Cassavetes,-1974,/title/tt0072417/
90 Minutes in Heaven,2 hours 1 minute,4.8,4K,['Drama'],"A man involved in a horrific car crash is pronounced dead, only to come back to life an hour and a half later, claiming to have seen Heaven.","['heaven', 'pronounced dead', 'recovery', 'hospital', 'praying', 'mistaken for dead', 'emergency surgery', 'pronounced dead at the scene of an accident', 'year 1989', 'driving in the rain']",Michael Polish,"['Don Piper', 'Cecil Murphey', 'Kate Bosworth', 'Hayden Christensen', 'Hudson Meek']",Michael Polish,-2015,/title/tt4337690/
A Girl Walks Home Alone at Night,1 hour 41 minutes,6.9,35K,"['Drama', 'Horror', 'Romance']","In the Iranian ghost-town Bad City, a place that reeks of death and loneliness, the townspeople are unaware they are being stalked by a lonesome vampire.","['vampire', 'prostitute', 'drugs', 'cat', 'ghost town', 'iranian vampire western', 'earring', 'loneliness', 'reference to dracula', 'drug addict']",Ana Lily Amirpour,"['Sheila Vand', 'Arash Marandi', 'Marshall Manesh', 'Ana Lily Amirpour', 'Ana Lily Amirpour']",Ana Lily Amirpour,-2014,/title/tt2326554/
IO,not-released,4.7,34K,"['Adventure', 'Drama', 'Sci-Fi']","As a young scientist searches for a way to save a dying Earth, she finds a connection with a man who's racing to catch the last shuttle off the planet.","['exodus', 'io', 'toxic environment', 'interracial relationship', 'post apocalypse', 'apiary', 'telescope', 'four wheeler', 'observatory', 'honeybee']",Jonathan Helpert,"['Charles Spano', 'Will Basanta', 'Margaret Qualley', 'Anthony Mackie', 'Danny Huston']",Clay Jeter,-2019,/title/tt3256226/
Speak,1 hour 29 minutes,7.2,27K,['Drama'],"After a blurred trauma over the summer, Melinda enters high school a selective mute. Struggling with school, friends, and family, she tells the dark tale of her experiences, and why she has chosen not to speak.","['school life', 'teacher', 'trauma', 'depression', 'art', 'rape victim', 'flashback', 'rapist', 'drawing', 'bullying']",Jessica Sharzer,"['Jessica Sharzer', 'Annie Young Frisbie', 'Kristen Stewart', 'Elizabeth Perkins', 'Richard Hagerman']",Laurie Halse Anderson,-2004,/title/tt0378793/
Fire,not-released,7,312,"['Drama', 'Romance']","A love triangle story about a woman caught between two men, her long-time partner and his best friend, her former lover.",[],Claire Denis,"['Claire Denis', 'Juliette Binoche', 'Vincent Lindon', 'Grégoire Colin', 'Claire Denis']",Christine Angot,-1996,/title/tt0116308/
Fire,1 hour 44 minutes,7.1,6.1K,"['Comedy', 'Crime', 'Drama']",Two deranged women who are abandoned by their husbands find love and solace in each other.,"['repression', 'newlywed', 'marriage', 'fire', 'servant', 'friend', 'bell', 'video store', 'desire', 'arranged marriage']",Deepa Mehta,"['Shabana Azmi', 'Nandita Das', 'Karishma Jhalani', 'Deepa Mehta', 'Deepa Mehta']",Deepa Mehta,-1996,/title/tt0116308/
