movie title,Run Time,Rating,User Rating,Generes,Overview,Keywords,Director,Top 5 Casts,Writer,year,path
The Blue Lamp,not-released,6.8,2.1K,"['Crime', 'Drama', 'Thriller']",The daily routine of two London Policemen is interrupted by a killer.,"['color in title', 'spiv', 'beat cop', 'police', 'choir', 'male police officer', 'police officer', 'male police officer deceased', 'murder of a police officer', 'scene during opening credits']",Basil Dearden,"['Jan Read', 'Ted Willis', 'Jack Warner', 'Dirk Bogarde', 'Jimmy Hanley']",T.E.B. Clarke,-1950,/title/tt0042265/
Tales of Erotica,2 hours 50 minutes,4.5,302,"['Drama', 'Comedy']","A series of erotic short films, all with similar unexpected endings.","['title co directed by female', 'erotic anthology', 'compilation film', 'sex comedy', 'sex in public', 'dominatrix', 'f rated', 'portrait comes to life', 'female nudity', 'wedding']",Bob Rafelson,"['Susan Seidelman', 'Hetty Baynes', 'Jonathan Brett', 'Bob Rafelson', 'Sharon Angela']",Ken Russell,-1996,/title/tt0117827/
Glorious 39,"£3,700,000 (estimated)",6.4,5.5K,"['Drama', 'History', 'Mystery']",The adopted daughter of a privileged British politician uncovers a family secret in the weeks leading up to World War II.,"['woman uses a wheelchair', 'pre world war two', 'family relationships', 'family secret', 'secret', 'laughter', 'running', 'imitating a swordfight', 'game playing', 'slow motion scene']",Stephen Poliakoff,"['Romola Garai', 'Eddie Redmayne', 'Juno Temple', 'Stephen Poliakoff', 'Stephen Poliakoff']",Stephen Poliakoff,-2009,/title/tt1319694/
The Candidate,2 hours 12 minutes,7.1,7.8K,"['Drama', 'Mystery', 'Thriller']",A Spanish politician whose high-class lifestyle is based on nefarious and illegal business threatens to break his entire party after a newspaper expose him to the public eye.,"['spain', 'proof', 'fuel station', 'civil guard', 'male nudity', 'two word title', 'corruption', 'money', 'fund', 'foreign aid']",Rodrigo Sorogoyen,"['Rodrigo Sorogoyen', 'Antonio de la Torre', 'Mónica López', 'Josep Maria Pou', 'Rodrigo Sorogoyen']",Isabel Peña,-1972,/title/tt0068334/
The Candidate,1 hour 50 minutes,7,11K,"['Comedy', 'Drama']","Bill McKay is a candidate for the U.S. Senate from California. He has no hope of winning, so he is willing to tweak the establishment.","['political rally', 'election', 'democratic party', 'american politics', 'senate election', 'election campaign', 'political satire', 'politics', 'political campaign', 'actress playing herself']",Michael Ritchie,"['Robert Redford', 'Peter Boyle', 'Melvyn Douglas', 'Michael Ritchie', 'Jeremy Larner']",Jeremy Larner,-1972,/title/tt0068334/
The Hottest State,1 hour 57 minutes,6,2.8K,"['Drama', 'Music', 'Romance']",A young actor from Texas tries to make it in New York while struggling in his relationship with a beautiful singer/songwriter.,"['texas', 'actor', 'written and directed by cast member', 'gift', 'tenement', 'jacket', 'sexuality', 'chicken', 'soccer ball', 'living together']",Ethan Hawke,"['Mark Webber', 'Catalina Sandino Moreno', 'Laura Linney', 'Ethan Hawke', 'Ethan Hawke']",Ethan Hawke,-2006,/title/tt0496319/
The Onion Field,2 hours 2 minutes,6.8,5.3K,"['Crime', 'Drama']","An LA police officer is murdered in the onion fields outside of Bakersfield. However, legal loopholes could keep his kidnappers from receiving justice, and his partner is haunted by overwhelming survivor's guilt.","['neo noir', 'male frontal nudity', 'trial', 'police', 'true crime', 'based on book', 'based on true story', 'male nudity', 'male full frontal nudity', 'pubic hair']",Harold Becker,"['Eric Roth', 'John Savage', 'James Woods', 'Franklyn Seales', 'Harold Becker']",Joseph Wambaugh,-1979,/title/tt0079668/
Inside Moves,not-released,7.1,1.9K,"['Comedy', 'Drama', 'Romance']","Handicapped after an unsuccessful suicide attempt, a man finds common ground in the troubled souls at a local dive bar.","['f rated', 'body lands on a car', 'blind man', 'neighborhood bar', 'professional basketball', 'knee surgery', 'unrequited love', 'love triangle', 'best friends', 'handicapped protagonist']",Richard Donner,"['Valerie Curtin', 'Barry Levinson', 'John Savage', 'David Morse', 'Diana Scarwid']",Todd Walton,-1980,/title/tt0080928/
The Song of Bernadette,2 hours 36 minutes,7.6,6.9K,"['Biography', 'Drama']","14-year-old Bernadette Soubirous, living in a small town in the south of 1850s France, claims to have seen a divine vision, prompting extreme skepticism, concern from her family, and religious and political turmoil.","['france', 'convent', 'visions', 'church', 'apparition', 'mental illness', 'suffering', 'politician', 'grotto', 'icon']",Henry King,"['Franz Werfel', 'Jennifer Jones', 'Charles Bickford', 'William Eythe', 'Henry King']",George Seaton,-1943,/title/tt0036377/
Jayne Mansfield's Car,2 hours 2 minutes,6.2,3.2K,['Drama'],"Alabama; 1969: The death of a clan's estranged wife and mother brings together two very different families. Do the scars of the past hide differences that will tear them apart, or expose truths that could lead to unexpected collisions?","['scantily clad female', 'topless female nudity', 'bare breasts', 'nude', 'no panties', 'panties', 'female nudity', 'female rear nudity', 'three brothers', 'generational conflict']",Billy Bob Thornton,"['Tom Epperson', 'Tippi Hedren', 'Kevin Bacon', 'Ray Stevenson', 'Billy Bob Thornton']",Billy Bob Thornton,-2012,/title/tt1781840/
Ana,not-released,5.8,1.7K,"['Comedy', 'Drama']","Ana meets Rafa in a chance encounter and they embark on a road trip to try and save him from bankruptcy, or worse.","['unlikely friendship', 'reference to hurricane maria', 'puerto rico', 'natural disaster', 'used car salesman', 'cock fight', 'illegal gambling', 'jail visit', 'mother arrested', 'conman']",Charles McDougall,"['Charles McDougall', 'Luillo Ruiz', 'Andy Garcia', 'Dafne Keen', 'Jeanne Tripplehorn']",Cris Cole,(II) (2020),/title/tt6865630/
All That Heaven Allows,1 hour 29 minutes,7.6,15K,"['Drama', 'Romance']","An upper-class widow falls in love with a much younger, down-to-earth nurseryman, much to the disapproval of her children and criticism of her country club peers.","['widow', 'gossip', 'older woman younger man relationship', 'star crossed lovers', 'melodrama', 'age difference', 'national film registry', 'gardener', 'f rated', 'tree']",Douglas Sirk,"['Edna L. Lee', 'Harry Lee', 'Jane Wyman', 'Rock Hudson', 'Agnes Moorehead']",Peggy Thompson,-1955,/title/tt0047811/
Enduring Love,1 hour 40 minutes,6.3,11K,"['Drama', 'Mystery', 'Romance']","Two strangers become connected by a tragedy, yet one dangerously feels that the connection goes much deeper than the other is willing to admit.","['accident', 'hot air balloon', 'dangerous friend', 'being stalked', 'stalking', 'obsessive love', 'ballooning accident', 'stalker', 'cell phone', 'oxfordshire south east englend']",Roger Michell,"['Joe Penhall', 'Rhys Ifans', 'Daniel Craig', 'Samantha Morton', 'Roger Michell']",Ian McEwan,-2004,/title/tt0375735/
Walk All Over Me,1 hour 39 minutes,5.6,2.4K,"['Crime', 'Drama', 'Thriller']",A small town girl runs into big time trouble as she takes on her roommates identity as a dominatrix to pay the bills.,"['dominatrix', 'female tied up', 'woman in jeopardy', 'upskirt', 'black panties', 'scantily clad female', 'cleavage', 'white panties', 'panties', 'sadomasochism']",Robert Cuffley,"['Jason Long', 'Marguerite Pigott', 'Leelee Sobieski', 'Tricia Helfer', 'Lothaire Bluteau']",Robert Cuffley,-2007,/title/tt0907680/
They Look Like People,not-released,5.9,7.6K,"['Drama', 'Horror', 'Mystery']","Suspecting that people around him are turning into evil creatures, a troubled man questions whether to protect his only friend from an impending war, or from himself.","['mental illness', 'tied up', 'fired', 'basement', 'hallucination', 'nose bleed', 'bag over head', 'paranoia', 'thunder', 'punched in the face']",Perry Blackshear,"['MacLeod Andrews', 'Evan Dumouchel', 'Margaret Ying Drake', 'Perry Blackshear', 'Perry Blackshear']",Perry Blackshear,-2015,/title/tt4105970/
Man of La Mancha,"$12,000,000 (estimated)",6.5,4.4K,"['Drama', 'Fantasy', 'Musical']","The funny story of mad but kind and chivalrous elderly nobleman Don Quixote who, aided by his squire Sancho Panza, fights windmills that are seen as dragons to save prostitute Dulcinea who is seen as a noblewoman.","['based on stage musical', '16th century', '1500s', 'remake', 'don quixote', 'windmill', 'spain', 'master servant relationship', 'delusion', 'damsel in distress']",Arthur Hiller,"['Miguel de Cervantes y Saavedra', ""Peter O'Toole"", 'Sophia Loren', 'James Coco', 'Arthur Hiller']",Dale Wasserman,-1972,/title/tt0068909/
Tim,not-released,6.4,3.5K,"['Drama', 'Romance']","A somewhat mentally handicapped 20-year-old man works as a laborer, but everyone abuses his naiveté. A nice 40-year-old American woman hires him one day and they become close. However, the town and his family see her as predatory.","['male and female protagonists', 'looking at oneself in a mirror', 'man wears eyeglasses', 'character name as title', 'adult child', 'dead body in a bed', 'intellectually disabled man', 'intellectually disabled', 'sex with an intellectually disabled person', 'businesswoman']",Michael Pate,"['Michael Pate', 'Piper Laurie', 'Mel Gibson', 'Alwyn Kurts', 'Michael Pate']",Colleen McCullough,-1979,/title/tt0080024/
Stealing Home,1 hour 38 minutes,6.6,4.6K,"['Drama', 'Romance', 'Sport']",Ex baseball player Billy comes home to receive his childhood darling's ashes (suicide). He reminisces.,"['ex baseball player', 'return home', 'sex', 'death of ex girlfriend', 'flash forward', 'ex boyfriend ex girlfriend relationship', 'cremated ashes', 'memory', 'father son relationship', 'mother son relationship']",Steven Kampmann,"['Steven Kampmann', 'William Porter', 'Mark Harmon', 'Jodie Foster', 'Blair Brown']",William Porter,-1988,/title/tt0096171/
The Baby of Mâcon,not-released,6.9,4.5K,"['Drama', 'History']","A movie about the corruption in all levels of society. A baby is born from a supposed-to-be virgin woman, so a chain of hysteria about divine intervention in the birth takes place.","['baby', 'infanticide', 'church', 'sex scene', 'graphic violence', 'dismemberment', 'gore', 'avant garde', 'controversy', 'murder of a child']",Peter Greenaway,"['Julia Ormond', 'Ralph Fiennes', 'Philip Stone', 'Peter Greenaway', 'Peter Greenaway']",Peter Greenaway,-1993,/title/tt0106335/
Creation,1 hour 48 minutes,6.6,15K,"['Biography', 'Drama', 'Romance']","Torn between faith and science, and suffering hallucinations, English naturalist Charles Darwin struggles to complete 'On the Origin of Species' and maintain his relationship with his wife.","['hallucination', 'marriage between cousins', 'father daughter relationship', 'evolution', 'loss of daughter', 'imitation', 'nest', 'birdcage', 'bone', 'curiosity']",Jon Amiel,"['Jon Amiel', 'Randal Keynes', 'Paul Bettany', 'Jennifer Connelly', 'Ian Kelly']",John Collee,(I) (2009),/title/tt0974014/
Land of the Pharaohs,1 hour 46 minutes,6.6,4K,"['Adventure', 'Drama', 'History']","A captured architect designs an ingenious plan to ensure the impregnability of the tomb of a self-absorbed Pharaoh, obsessed with the security of his next life.","['ancient egypt', 'psychotronic film', 'wilhelm scream', 'pharaoh', 'architect', 'tomb', 'trumphal procession', 'seductress', 'sarcophagus', 'military parade']",Howard Hawks,"['Harry Kurnitz', 'Harold Jack Bloom', 'Jack Hawkins', 'Joan Collins', 'Dewey Martin']",William Faulkner,-1955,/title/tt0048283/
Jimi: All Is by My Side,1 hour 58 minutes,5.7,6.7K,"['Biography', 'Drama', 'Music']","A drama based on Jimi Hendrix's life as he left New York City for London, where his career took off.","['musician', 'rock star', 'drug use', 'infidelity', 'guitar player']",John Ridley,"['André 3000', 'Hayley Atwell', 'Imogen Poots', 'John Ridley', 'John Ridley']",John Ridley,-2013,/title/tt2402085/
The Hospital,1 hour 43 minutes,7.1,6.5K,"['Comedy', 'Drama', 'Mystery']",A hospital's chief-of-staff struggles to find meaning in his life during a spate of staff deaths.,"['national film registry', 'medical drama', 'female nudity', 'female full frontal nudity', 'hairy bush', 'hospital', 'doctor', 'new york city', 'dead patient', 'death on operating table']",Arthur Hiller,"['George C. Scott', 'Diana Rigg', 'Barnard Hughes', 'Arthur Hiller', 'Paddy Chayefsky']",Paddy Chayefsky,-1971,/title/tt0067217/
The Fighting Temptations,2 hours 3 minutes,5.5,7.2K,"['Comedy', 'Drama', 'Music']",A New York advertising executive travels to a small Southern town to collect an inheritance but finds he must create a gospel choir and lead it to success before he can collect.,"['taxi driver', 'cell phone', 'georgia usa', 'church', 'advertising', 'gospel choir', 'husband wife relationship', 'empire state building manhattan new york city', 'alcoholic', 'new baby']",Jonathan Lynn,"['Saladin K. Patterson', 'Cuba Gooding Jr.', 'Beyoncé', 'Mike Epps', 'Jonathan Lynn']",Elizabeth Hunter,-2003,/title/tt0191133/
Bob Biswas,not-released,6.7,7.1K,"['Crime', 'Drama', 'Thriller']","Bob Biswas, an insurance agent, is released from hospital after eight years in a coma and is welcomed by his wife Mary and son Benny. He has lost his memory and does not remember the past.","['identity', 'coma', 'assassin', 'accident', 'memory bank', 'new drug called blue', 'target', 'pharmacist', 'undercover police', 'murders']",Diya Annapurna Ghosh,"['Sujoy Ghosh', 'Raj Vasant', 'Abhishek Bachchan', 'Chitrangda Singh', 'Paran Banerjee']",Tania Bhattacharya,-2021,/title/tt8984572/
Bending All the Rules,not-released,2.5,745,['Drama'],"An ambitious woman with an odd upbringing struggles to find herself amidst juggling two guys she's dating. Even though both guys know about each other and are complete opposites, jealousy begins to boil over as convivial antics break out between the two. Tough decisions will be m... Read all","['male nudity', 'male rear nudity', 'nudity', 'sex', 'sexual intercourse']",Morgan Klein,"['Morgan Klein', 'Peter Knight', 'Bradley Cooper', 'Colleen Porch', 'David Gail']",Peter Knight,-2002,/title/tt0349193/
High Road to China,"$19,000,000 (estimated)",6,5.4K,"['Adventure', 'Drama', 'Romance']","During WW1, an alcoholic American biplane pilot is hired by the spoiled daughter of an industrialist to find her father who disappeared in Asia.","['women wearing leather helmet and goggles', 'timeframe 1920s', 'pilot', 'missing father', 'warlord', 'world war one', 'country name in title', 'daughter searching for missing father', 'aerial combat', '1920s']",Brian G. Hutton,"['Sandra Weintraub', 'S. Lee Pogostin', 'Tom Selleck', 'Bess Armstrong', 'Jack Weston']",Jon Cleary,-1983,/title/tt0085678/
Teenage Kicks,not-released,6.5,821,['Drama'],The scars of our youth shape the adults we become.,"['male nudity', 'full frontal nudity', 'guilt', 'accidental death', 'male rape', 'gay crush', 'homosexual', 'love triangle', 'coming of age', 'male rear nudity']",Craig Boreham,"['Miles Szanto', 'Daniel Webber', 'Anni Finsterer', 'Craig Boreham', 'Craig Boreham']",Craig Boreham,-2016,/title/tt2375589/
The Plague Dogs,not-released,7.7,7.9K,"['Animation', 'Adventure', 'Drama']",Two dogs escape from a laboratory and are hunted as possible carriers of the bubonic plague.,"['escape', 'dog', 'laboratory', 'research', 'adult animation', 'shooting', 'shotgun', 'cruelty', 'blood', 'feral animal']",Martin Rosen,"['Martin Rosen', 'John Hurt', 'Christopher Benjamin', 'James Bolam', 'Martin Rosen']",Richard Adams,-1982,/title/tt0084509/
1969,1 hour 35 minutes,5.7,3.8K,"['Drama', 'War']","Two friends living in a small town during the 1960s, run away to enjoy their freedom during the Vietnam War, thus disappointing the father of one of them. When they return to town, they realize the importance of family unity.","['vietnam', 'death', 'vietnam war', 'unfaithfulness', 'prejudice', 'drug use', 'draft evasion', 'anti war', 'death of father', 'school gymnasium']",Ernest Thompson,"['Robert Downey Jr.', 'Kiefer Sutherland', 'Bruce Dern', 'Ernest Thompson', 'Ernest Thompson']",Ernest Thompson,-1988,/title/tt0094594/
The Hill,2 hours 3 minutes,7.9,14K,"['Drama', 'War']","In a North African military prison during World War II, five new prisoners struggle to survive in the face of brutal punishment and sadistic guards.","['pressure', 'world war two in africa', 'sadistic warden', 'shorts', 'sweaty cloth', 'bullying', 'sweat stain', 'bully', 'harrassment', 'prison drama']",Sidney Lumet,"['R.S. Allen', 'Sean Connery', 'Harry Andrews', 'Ian Bannen', 'Sidney Lumet']",Ray Rigby,-1965,/title/tt0059274/
A Moment in the Reeds,not-released,6.9,2.9K,"['Drama', 'Romance']","Having moved to Paris for university, Leevi returns to his native Finland for the summer to help his estranged father renovate the family lake house so it can be sold. Tareq, a recent asylum seeker from Syria, has been hired to help with the work, and when Leevi's father has to r... Read all","['homosexuality', 'male rear nudity', 'male nudity', 'gay', 'gay sex', 'anal sex', 'male frontal nudity', 'oral sex', 'male male kiss', 'gay romance']",Mikko Makela,"['Janne Puustinen', 'Janne Puustinen', 'Boodi Kabbani', 'Mika Melender', 'Mikko Makela']",Mikko Makela,-2017,/title/tt6256872/
Too Scared to Scream,1 hour 40 minutes,5,679,"['Crime', 'Drama', 'Mystery']",A killer is brutally attacking several tenants that live in a high rise apartment building in New York City.,"['multiple murders', 'serial killer', 'topless female nudity', 'female nudity', 'brutality', 'psychopathic murderer', 'male female police partnership', 'mother son relationship', 'man woman police partners', 'invalid mother']",Tony Lo Bianco,"['Glenn Leopold', 'Mike Connors', 'Anne Archer', 'Leon Isaac Kennedy', 'Tony Lo Bianco']",Neal Barbera,-1984,/title/tt0090186/
Tokyo!,1 hour 52 minutes,7,11K,"['Comedy', 'Drama', 'Fantasy']",A cinematic triptych of three Tokyo-set stories.,"['anthology film', 'portmanteau film', 'omnibus film', 'collection of short films', 'collective filmmaking', 'male full frontal nudity', 'male pubic hair', 'outdoor nudity', 'hikikomori', 'timeframe 2000s']",Leos Carax,"['Bong Joon Ho', 'Gabrielle Bell', 'Leos Carax', 'Michel Gondry', 'Ayako Fujitani']",Michel Gondry,-2008,/title/tt0976060/
"Promiscuidade, os Pivetes de Kátia",not-released,4.8,86,['Drama'],A young woman cheats her impotent husband with the surrounding teenagers.,"['female full rear nudity', 'sexually frustrated woman', 'sexually dissatisfied wife', 'cheating wife', 'dysfunctional family', 'sex with daughter in law', 'older woman teenage boy sex', 'large breasts', 'cuckolded husband', 'husband watching wife have sex']",Fauzi Mansur,"['Fauzi Mansur', 'Cristina Martinez', 'Ênio Gonçalves', 'Sérgio Hingst', 'Fauzi Mansur']",Luiz A. Kopezky,-1984,/title/tt0279346/
The Incident,1 hour 47 minutes,7.6,4.2K,"['Crime', 'Drama', 'Thriller']","Late one night, two young toughs hold hostage the passengers in one car of a New York subway train.","['homosexual character', 'cult film', 'opening action scene', 'violence', 'neo noir', 'pool hall', 'reference to lincoln continental', 'bar', 'bartender', 'cast as a weapon']",Larry Peerce,"['Tony Musante', 'Martin Sheen', 'Beau Bridges', 'Larry Peerce', 'Nicholas E. Baehr']",Nicholas E. Baehr,-1967,/title/tt0061814/
The Incident,not-released,6.3,3.8K,"['Horror', 'Sci-Fi', 'Thriller']","Two parallel stories about characters trapped in illogical endless spaces: two brothers and a detective locked on an infinite staircase, and a family locked on an infinite road - for a very long time.","['time loop', 'staircase', 'virtual reality', 'old woman', 'escalator', '12 year old boy', 'endless loop', 'aging', 'drawing on a wall', 'writing on a wall']",Isaac Ezban,"['Raúl Méndez', 'Magda Brugengheim', 'Humberto Busto', 'Isaac Ezban', 'Isaac Ezban']",Isaac Ezban,-1967,/title/tt0061814/
Saint Laurent,2 hours 30 minutes,6.1,5.9K,"['Biography', 'Drama', 'Romance']","Yves Saint Laurent's life from 1967 to 1976, during which time the famed fashion designer was at the peak of his career.","['male full frontal nudity', 'nudity', 'male nudity', 'fashion', 'fashion designer', 'high fashion', 'gay', 'paris france', 'falling onto broken glass', 'female full frontal nudity']",Bertrand Bonello,"['Thomas Bidegain', 'Gaspard Ulliel', 'Jérémie Renier', 'Louis Garrel', 'Bertrand Bonello']",Bertrand Bonello,-2014,/title/tt2707848/
I Could Go on Singing,not-released,6.9,1.5K,"['Drama', 'Musical']","Jenny Bowman is a successful singer who visits David Donne to see her son Matt again, spending a few glorious days with him while his father is away in Rome in an attempt to attain the family that she never had.","[""lead actor's last film"", 'london england', 'teenage boy in drag', 'family relationships', 'based on a television play', 'doctor', 'man wears eyeglasses', ""fear of losing one's voice"", 'woman wears long white gloves', 'drink']",Ronald Neame,"['Mayo Simon', 'Dirk Bogarde', 'Judy Garland', 'Dirk Bogarde', 'Jack Klugman']",Robert Dozier,-1963,/title/tt0057168/
Pink Skies Ahead,not-released,6.1,511,"['Comedy', 'Drama']",A young woman struggles with an anxiety disorder after dropping out of school.,"['anxiety', 'woman with blue hair', 'blue hair', 'three word title']",Kelly Oxford,"['Jessica Barden', 'Michael McKean', 'Marcia Gay Harden', 'Kelly Oxford', 'Kelly Oxford']",Kelly Oxford,-2020,/title/tt10095308/
Pimp,not-released,6.9,11K,"['Crime', 'Drama', 'Romance']","An urban love story set on the hard streets of the Bronx. A struggling female Pimp, named Wednesday, grows up learning the game from her dad. Once he's gone she's left to look out for her prostitute mother and girlfriend Nikki.","['female protagonist', 'female pimp', 'lesbian sex', 'lesbian kiss', 'strong female protagonist', 'death', 'voice over narration', 'gun', 'pistol', 'money']",Christine Crokos,"['Keke Palmer', 'Edi Gathegi', 'Aunjanue Ellis', 'Christine Crokos', 'Christine Crokos']",Christine Crokos,-2018,/title/tt3107166/
Monsters and Men,1 hour 36 minutes,6,2.4K,"['Crime', 'Drama', 'Thriller']","The aftermath of a police killing of a black man, told through the eyes of the bystander who filmed the act, an African-American police officer and a high-school baseball phenom inspired to take a stand.",['police'],Reinaldo Marcus Green,"['John David Washington', 'Anthony Ramos', 'Kelvin Harrison Jr.', 'Reinaldo Marcus Green', 'Reinaldo Marcus Green']",Reinaldo Marcus Green,-2018,/title/tt7689906/
The Witches,not-released,6,1.7K,"['Comedy', 'Drama', 'Romance']",Five short stories loosely dealing with the roles of women in society.,"['dream', 'nightgown', 'lust', 'suicide by shooting oneself in the head', 'jumping on a bed', 'actor plays a female role', 'actress plays a male role', 'actress plays multiple roles', 'woman wears eyeglasses', 'anthology film']",Mauro Bolognini,"['Pier Paolo Pasolini', 'Giuseppe Patroni Griffi', 'Cesare Zavattini', 'Agenore Incrocci', 'Silvana Mangano']",Vittorio De Sica,-2020,/title/tt0805647/
The Witches,"$203,571",5.3,39K,"['Adventure', 'Comedy', 'Family']",A young boy and his grandmother have a run-in with a coven of witches and their leader.,"['witch', 'based on novel', 'european literature on screen', 'taking off shoes', 'barefoot female', 'camera shot of bare feet', 'camera shot of feet', ""camera shot of a woman's bare feet"", 'toe caught in a mousetrap', 'foot caught in a mouse trap']",Robert Zemeckis,"['Kenya Barris', 'Guillermo del Toro', 'Anne Hathaway', 'Octavia Spencer', 'Stanley Tucci']",Robert Zemeckis,-2020,/title/tt0805647/
Being Julia,1 hour 44 minutes,7,12K,"['Comedy', 'Drama', 'Romance']","Set in 1930s London, this movie involves stage actors and actresses and their experiences with love and revenge.","['open marriage', 'infidelity', 'older woman younger man relationship', 'unfaithfulness', 'adultery', 'older woman younger man sex', 'timeframe 1930s', 'revenge', 'actress', 'marriage']",István Szabó,"['Ronald Harwood', 'Annette Bening', 'Michael Gambon', 'Maury Chaykin', 'István Szabó']",W. Somerset Maugham,-2004,/title/tt0340012/
Kiss of the Damned,1 hour 37 minutes,5.5,5.1K,"['Drama', 'Horror', 'Romance']","The vampire Djuna resists the advances of Paolo, but soon gives in to their passion. When her trouble-making sister unexpectedly comes to visit, Djuna's love is threatened, and the whole vampire community becomes endangered.","['vampire', 'blood', 'vampire romance', 'vampire sex', 'vampire society', 'rural setting', 'gore', 'nudity', 'lust', 'literary agent']",Xan Cassavetes,"['Joséphine de La Baume', 'Roxane Mesquida', 'Milo Ventimiglia', 'Xan Cassavetes', 'Xan Cassavetes']",Xan Cassavetes,-2012,/title/tt1959438/
Farming,1 hour 41 minutes,6,1.5K,['Drama'],"Based on the writer/director's childhood, FARMING tells story of a young Nigerian boy, 'farmed out' by his parents to a white British family in the hope of a better future. Instead, he becomes the feared leader of a white skinhead gang.","['britain', 'nigeria', 'fostering', 'male nudity', 'male rear nudity', 'pubic hair', 'male pubic hair']",Adewale Akinnuoye-Agbaje,"['Leke Adebayo', 'Ademola Adedoyin', 'Adejola Adeyemi', 'Adewale Akinnuoye-Agbaje', 'Adewale Akinnuoye-Agbaje']",Adewale Akinnuoye-Agbaje,-2018,/title/tt1127881/
And God Created Woman,1 hour 38 minutes,4.3,1.9K,"['Comedy', 'Drama', 'Romance']","Aspiring and incarcerated rock singer, Robin Shea (Rebecca De Mornay) seduces prison guard Billy Moran (Vincent Spano). Robin marries Billy to get out of jail, but Robin's concerns are on politician James Tiernan (Frank Langella).","['caught having sex', 'escape from prison', 'female prisoner', 'lust', 'female protagonist', 'politician', 'interrupted sex', 'carpenter', 'sex standing up', 'spontaneous sex']",Roger Vadim,"['Rebecca De Mornay', 'Vincent Spano', 'Frank Langella', 'Roger Vadim', 'R.J. Stewart']",R.J. Stewart,-1988,/title/tt0092559/
Chachi 420,2 hours 35 minutes,7.4,13K,"['Comedy', 'Drama', 'Family']",Desperation to be with his only child forces a divorced man to take the guise of the child's nanny. Situations get really messy when the child's grandfather (the man's ex-father-in-law) falls in love with his disguised ex-son-in-law.,"['nanny', 'landlord', 'dance', 'court', 'poor man rich woman', 'swimming pool', 'sexual joke', 'sexual humor', 'secret identity', 'reckless driving']",Kamal Haasan,"['Kamal Haasan', 'Crazy Mohan', 'Kamal Haasan', 'Amrish Puri', 'Om Puri']",Gulzar,-1997,/title/tt0233422/
Blow Dry,1 hour 34 minutes,6.2,8.6K,"['Comedy', 'Drama', 'Romance']","In 2000, a small town hosts The British Hairdressing Championship, where a former 2-time winner, his son, his run-away wife and his runaway wife's lady lover reside (not all on speaking terms).","['competition', 'family relationships', 'husband wife relationship', 'reconciliation', 'mother son relationship', 'father son relationship', 'father daughter relationship', 'ex husband ex wife relationship', 'body painting', 'hairdresser']",Paddy Breathnach,"['Alan Rickman', 'Natasha Richardson', 'Rachel Griffiths', 'Paddy Breathnach', 'Simon Beaufoy']",Simon Beaufoy,-2001,/title/tt0212380/
Chhorii,not-released,6.8,5.4K,"['Drama', 'Horror', 'Thriller']",Eight-month pregnant Sakshi must save herself and her unborn child from the evil within society and from the fear that lies in the paranormal world.,['evil'],Vishal Furia,"['Vishal Kapoor', 'Nushrratt Bharuccha', 'Mita Vashisht', 'Ebadat Akram Dunia', 'Vishal Furia']",Vishal Furia,-2021,/title/tt12861212/
Baby Love,not-released,5.7,601,['Drama'],"Libidinous 15 year old English schoolgirl Lucy finds her single mother dead. They never had a good relationship, but this still unbalances her. She moves in with the family of her mother's old friend. She hates him and seduces his wife.","[""wife doesn't want to have sex with husband"", 'rejection', 'sex scene', 'blame', 'suicide of mother', 'girl wears a bikini', 'female full rear nudity', 'girl wears a miniskirt', 'older woman younger woman sex', 'teenage seductress']",Alastair Reid,"['Alastair Reid', 'Guido Coen', 'Diana Dors', 'Linda Hayden', 'Troy Dante']",Tina Chad Christian,-1969,/title/tt0062693/
Sonny,1 hour 50 minutes,5.6,4.3K,"['Crime', 'Drama']","An honorably discharged soldier returns home to New Orleans, hoping to break away from his upbringing as a trained prostitute, but his brothel-madam mother has other expectations.","['older woman younger man relationship', 'gigolo', 'brothel madam', 'prostitute', 'cough syrup', 'topless female nudity', 'bare breasts', 'nudity', 'bondage', 'cocktail party']",Nicolas Cage,"['James Franco', 'Brenda Blethyn', 'Mena Suvari', 'Nicolas Cage', 'John Carlen']",John Carlen,-2002,/title/tt0305973/
Polisse,2 hours 7 minutes,7.3,14K,"['Crime', 'Drama']",A journalist covering police assigned to a juvenile division enters into an affair with one of her subjects.,"['title directed by female', 'ignorance', 'female police officer', 'timeframe 2010s', 'child in jeopardy', 'police', 'photographer', 'child protection', 'child molester', 'pickpocket']",Maïwenn,"['Emmanuelle Bercot', 'Karin Viard', 'JoeyStarr', 'Marina Foïs', 'Maïwenn']",Maïwenn,-2011,/title/tt1661420/
Duel in the Sun,"$8,000,000 (estimated)",6.8,8.7K,"['Drama', 'Romance', 'Western']","Beautiful, biracial, Pearl Chavez becomes the ward of her dead father's first love and finds herself torn between her sons, one good and the other bad.","['brother brother conflict over a woman', 'texas', 'blockbuster', 'brother versus brother', 'astronomical object in title', 'fight to the death between a man and a woman', 'boy horse relationship', 'girl horse relationship', 'pinto horse', 'epic western']",King Vidor,"['William Dieterle', 'David O. Selznick', 'Niven Busch', 'Oliver H.P. Garrett', 'Jennifer Jones']",Otto Brower,-1946,/title/tt0038499/
